"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2321332","9afac83dcbb00841526e77419e7f2c8690b3640611bb5ceba53c55c160596dcb9d0810b9aea8783e48f31b6ed82b4395327de3def192fa5c1cf6d2ffc923ac12","2026-06-07T09:07:00.000","1","DRIVER",,"2213999",,"HONDA","ODYSSEY","IL","2014","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","S","TURNING RIGHT",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321333","9afac83dcbb00841526e77419e7f2c8690b3640611bb5ceba53c55c160596dcb9d0810b9aea8783e48f31b6ed82b4395327de3def192fa5c1cf6d2ffc923ac12","2026-06-07T09:07:00.000","2","DRIVER","1","2214006",,"NOVA BUS","LFS","IL","2023","UNKNOWN","BUS OVER 15 PASS.","CTA","S","STRAIGHT AHEAD","N",,"2",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321317","3da3536fd75fe1efffb5ab56eb33ce8e82bb4562f7b8c8f99c08ed6267554693c56f561e50e2b4d807472efd8d587e24b1656e8067743e86adf4464440a0613d","2026-06-07T09:00:00.000","1","DRIVER",,"2213983",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","OH",,"NONE","TRUCK - SINGLE UNIT","OTHER","E","BACKING",,,"1",,,,"Y",,,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321499","b04122230a305871b7880f1af3895715a4fd24f1ba8b1aed5a50f76264bce376042943b9af776d1278df4144c62348ef5493993d0e9651aaa1fbcba684299203","2026-06-07T09:00:00.000","1","DRIVER",,"2214151",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321500","b04122230a305871b7880f1af3895715a4fd24f1ba8b1aed5a50f76264bce376042943b9af776d1278df4144c62348ef5493993d0e9651aaa1fbcba684299203","2026-06-07T09:00:00.000","2","PARKED",,"2214152",,"HONDA","CR-V","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","PARKED","Y",,"0",,"chicago northwest","2643 haymond river grove",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321328","fb5fed2fd187cd5d37341fb1f067db4bea386b71349cf4239f8ae09b95f8b11ffda4bf38b965c86806432bf40e0c68d7446914846d77c28138c2e39c15a5331d","2026-06-07T08:58:00.000","1","DRIVER",,"2214004",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321331","fb5fed2fd187cd5d37341fb1f067db4bea386b71349cf4239f8ae09b95f8b11ffda4bf38b965c86806432bf40e0c68d7446914846d77c28138c2e39c15a5331d","2026-06-07T08:58:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321346","ae2cdbae16e764d36b9a635228cd6ee86207d52b3113bdad23949cd9377b428a8de8ba6da4fbf4ac6541f420bd26e6333a25e8de84a4362dc3203278e77d327a","2026-06-07T08:40:00.000","1","DRIVER",,"2214025",,"CHEVROLET","CRUZE","IL","2017","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321347","ae2cdbae16e764d36b9a635228cd6ee86207d52b3113bdad23949cd9377b428a8de8ba6da4fbf4ac6541f420bd26e6333a25e8de84a4362dc3203278e77d327a","2026-06-07T08:40:00.000","2","DRIVER","2","2214008",,"TESLA","MODEL Y","IL","2023","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"3",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321303","ce9c8fa0a42a1d8fcf0724255c4f5458b111729e47abf2a9706558f3a4f925c8bbc8b1376330198ff0ef3ac3b9b4f612d4c7d2b2eefbce73110f061b50198345","2026-06-07T08:20:00.000","1","DRIVER","2","2213967",,"LEXUS","RX350","IL","2012","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321304","ce9c8fa0a42a1d8fcf0724255c4f5458b111729e47abf2a9706558f3a4f925c8bbc8b1376330198ff0ef3ac3b9b4f612d4c7d2b2eefbce73110f061b50198345","2026-06-07T08:20:00.000","2","DRIVER",,"2213972",,"TOYOTA","COROLLA","IL","2019","NONE","PASSENGER","RIDESHARE SERVICE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321289","57852fb5a70fa8feb67161b3c090460da17b6d2235236d0cb3786d5d7ed3187779eaa6dc6961bdf4d7be3a20255b0b843cfe46493993a878fe182460b5e08a0a","2026-06-07T08:09:00.000","1","DRIVER",,"2213954",,"HONDA","CIVIC","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321290","57852fb5a70fa8feb67161b3c090460da17b6d2235236d0cb3786d5d7ed3187779eaa6dc6961bdf4d7be3a20255b0b843cfe46493993a878fe182460b5e08a0a","2026-06-07T08:09:00.000","2","PARKED",,"2213958","N","CHRYSLER","VOYAGER","KS","2024","UNKNOWN","VAN/MINI-VAN","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y",,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321449","0c1e6a7a3c807d0cad5244b8d6687ea7b5d60068121ff633f0a48ffe6463dd9c4fc5bebd00cb2de385bfb4f6ea0f57832d2e411361ee37c529648a99d50c699d","2026-06-07T08:00:00.000","1","DRIVER",,"2214098",,"KIA","SORENTO","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","BACKING",,,"1",,,,,"Y","Y",,"N","N",,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321450","0c1e6a7a3c807d0cad5244b8d6687ea7b5d60068121ff633f0a48ffe6463dd9c4fc5bebd00cb2de385bfb4f6ea0f57832d2e411361ee37c529648a99d50c699d","2026-06-07T08:00:00.000","2","PARKED",,"2214103",,"TOYOTA","PRIUS","IL","2010","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"Y","Y",,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321322","12c9b24200a7dfb8479fece21d94080f5a85f231c845099a8bf36b9f0dcd072ed67ae7ca2ffec762c868d2f7e2e2353404a1e66017da4f88629f7ddc480fa369","2026-06-07T08:00:00.000","1","DRIVER",,"2213991",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321323","12c9b24200a7dfb8479fece21d94080f5a85f231c845099a8bf36b9f0dcd072ed67ae7ca2ffec762c868d2f7e2e2353404a1e66017da4f88629f7ddc480fa369","2026-06-07T08:00:00.000","2","PARKED",,"2213987",,"CADILLAC","CTS","IL","2016","NONE","PASSENGER","UNKNOWN/NA","W","PARKED","Y",,"0",,"LONE STAR TOWING & RECOVERY","4500 W 72ND ST CHGO IL",,,,,,,,,,,"Y","Y","Y",,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321291","8675526cfd54db259455e11dfe24d14fe2d1a8d36e6ba3c7670795e2724e41991fefaa93ff77ee1f10ac06755a12a6965db24d51897e616e724a0153fb6cae7e","2026-06-07T08:00:00.000","1","DRIVER",,"2213965",,"HYUNDAI","SONATA","IL","2011","UNKNOWN","PASSENGER","UNKNOWN/NA","S","OTHER",,,"1",,,,,,,,,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321292","8675526cfd54db259455e11dfe24d14fe2d1a8d36e6ba3c7670795e2724e41991fefaa93ff77ee1f10ac06755a12a6965db24d51897e616e724a0153fb6cae7e","2026-06-07T08:00:00.000","2","DRIVER",,"2213969",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321296","f613666a54e7f4d17c3688bcbe156385a8f647f090b5781293109038b284fe7ea73bf69cfe4f75bae38b5e4d0efeb1e5ecbd51360aea9f6b891432be5aa8ffb8","2026-06-07T07:45:00.000","1","DRIVER",,"2213963",,"TOYOTA","PRIUS","IL","2011","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321297","f613666a54e7f4d17c3688bcbe156385a8f647f090b5781293109038b284fe7ea73bf69cfe4f75bae38b5e4d0efeb1e5ecbd51360aea9f6b891432be5aa8ffb8","2026-06-07T07:45:00.000","2","PARKED",,"2213966",,"FORD","ECONOLINE E450","AZ","2025","UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","S","PARKED",,,"0",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321314","1cf1d2e22fe9695ccf4cae51e95057d562863ad5623a94b938b534b6bb6c829934a808ab2f7b810f8ae5394cda3cf994efcbe3f79f0cbcd9a1a4228ad6ce4f4b","2026-06-07T07:42:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321371","1cf1d2e22fe9695ccf4cae51e95057d562863ad5623a94b938b534b6bb6c829934a808ab2f7b810f8ae5394cda3cf994efcbe3f79f0cbcd9a1a4228ad6ce4f4b","2026-06-07T07:42:00.000","1","DRIVER",,"2214023",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321279","5f254fc24866e4ac489febbfbca26db1b6df404dc467a94dd33069599befed373feda66c7428b467ac93eb1cc820eafdc5e83e503a94ed6925a2a7cb7d2abef5","2026-06-07T07:40:00.000","1","DRIVER",,"2213947",,"HONDA","CR-V",,,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321280","5f254fc24866e4ac489febbfbca26db1b6df404dc467a94dd33069599befed373feda66c7428b467ac93eb1cc820eafdc5e83e503a94ed6925a2a7cb7d2abef5","2026-06-07T07:40:00.000","2","DRIVER",,"2213949",,"BMW","330I","IL","2024","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321348","d8cc23b3364545990346df59ec84e63c15a296e0558603d406ff74330e0bf5798f110b6d3baa3eca9e265c5a56749b1d213dc0b0d0a0661aa98d43ec0f383cf1","2026-06-07T07:34:00.000","1","DRIVER","1","2214014",,"NISSAN","KICKS","IL","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","E","STRAIGHT AHEAD","Y",,"2",,"city of chicago","northerly island",,"Y",,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321349","d8cc23b3364545990346df59ec84e63c15a296e0558603d406ff74330e0bf5798f110b6d3baa3eca9e265c5a56749b1d213dc0b0d0a0661aa98d43ec0f383cf1","2026-06-07T07:34:00.000","2","DRIVER",,"2214024",,"NISSAN","KICKS","IL","2026","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","RIDESHARE SERVICE","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,"N","Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321362","b343090625ca88e2c4d35554d14d61b524cf626d930ac6812bb6a9addc2bc43d45f6eee51ebe9fb171797196d02b86e0c29b23259ebfb8cb1b7c1e6faf4a4f58","2026-06-07T07:30:00.000","1","DRIVER",,"2214019",,"FORD","TAURUS","IL","2011","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321363","b343090625ca88e2c4d35554d14d61b524cf626d930ac6812bb6a9addc2bc43d45f6eee51ebe9fb171797196d02b86e0c29b23259ebfb8cb1b7c1e6faf4a4f58","2026-06-07T07:30:00.000","2","DRIVER",,"2214016",,"TOYOTA","RAV4","IL","2024","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321309","78cc1e67ef7df2a732be892a7af021f0c1f53dec0e2700817c96f781b12a3105945d3829017d738b74b8ffeb0ee87b77fba9241fd0bfc0118d3056f79a3a833a","2026-06-07T07:09:00.000","1","DRIVER",,"2213975",,"CHEVROLET","CAMARO","IL","2014","NONE","PASSENGER","PERSONAL","W","LEAVING TRAFFIC LANE TO PARK","Y",,"1",,"CITY OF CHICAGO","POUND 6",,"Y","Y","Y",,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321310","78cc1e67ef7df2a732be892a7af021f0c1f53dec0e2700817c96f781b12a3105945d3829017d738b74b8ffeb0ee87b77fba9241fd0bfc0118d3056f79a3a833a","2026-06-07T07:09:00.000","2","PARKED",,"2213981",,"HUMMER","H3","IL","2006","UNKNOWN","PICKUP","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321301","2347828b4fe2f7be314e7571153179b0cab6347a621bb252f5837612b8002ba70f8e42d77a99d09d791074e2f1393e3ef0997d109d975063e07cea958b29f0c6","2026-06-07T07:00:00.000","1","DRIVER",,"2213968",,"FORD","F150","IL","2013","UNKNOWN","PICKUP","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321302","2347828b4fe2f7be314e7571153179b0cab6347a621bb252f5837612b8002ba70f8e42d77a99d09d791074e2f1393e3ef0997d109d975063e07cea958b29f0c6","2026-06-07T07:00:00.000","2","DRIVER",,"2213973",,"HYUNDAI","GENESIS","IL","2018","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,"Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321318","7b86d16cd11f0be0db9f2b55b3a078129a24ecda3ab015069db9e26561ff996c2d6cd47dd4eac5078d0789a99036c026061cc4fdd68b57d26e558bdfec63f300","2026-06-07T07:00:00.000","1","DRIVER",,"2213984",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321319","7b86d16cd11f0be0db9f2b55b3a078129a24ecda3ab015069db9e26561ff996c2d6cd47dd4eac5078d0789a99036c026061cc4fdd68b57d26e558bdfec63f300","2026-06-07T07:00:00.000","2","PARKED",,"2213985",,"TOYOTA","RAV4","IL","2017","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321307","7e84ec356fa0857780043139c9b7ee2c048ebc6885c6600516f139ebd9547969cb04867ff5087bf70d7aee354d749f6327121861ecaebee75fe960781a347641","2026-06-07T06:59:00.000","1","DRIVER",,"2213974",,"CHEVROLET","CAMARO","IL","2014","UNKNOWN","PASSENGER","PERSONAL","E","UNKNOWN/NA","Y",,"1",,"CITY OF CHICAGO","701 N SACRAMENTO (POUND 6)",,"Y","Y","Y","Y",,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321308","7e84ec356fa0857780043139c9b7ee2c048ebc6885c6600516f139ebd9547969cb04867ff5087bf70d7aee354d749f6327121861ecaebee75fe960781a347641","2026-06-07T06:59:00.000","2","PARKED",,"2213982",,"AUDI","A4","WA","2006","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321260","bc2f4c90f90b470d4b9219666df012a0cda0c55901f411bcc5710ef4429e94ef308fd8ec99548a512e51224cd912c501bfb12c3cd7d18084f0b614914f7a99b7","2026-06-07T06:42:00.000","1","DRIVER",,"2213929",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321261","bc2f4c90f90b470d4b9219666df012a0cda0c55901f411bcc5710ef4429e94ef308fd8ec99548a512e51224cd912c501bfb12c3cd7d18084f0b614914f7a99b7","2026-06-07T06:42:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321320","049a136afc0fcf419af9254f7c3302fc1763bfdeb9d35307e14531d3385d5e2b427113d518d98b38f04df14b64a587bee26c8c14af9d419c9d1d5e4dcceb67bc","2026-06-07T06:30:00.000","1","DRIVER",,"2213986",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321321","049a136afc0fcf419af9254f7c3302fc1763bfdeb9d35307e14531d3385d5e2b427113d518d98b38f04df14b64a587bee26c8c14af9d419c9d1d5e4dcceb67bc","2026-06-07T06:30:00.000","2","PARKED",,"2213993",,"MAZDA","CX-30","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321270","0ad10e755db73d0231f2b3f7af09b890dbe4f3c703280bcfc6e235f0d74f027199b0cf9dd3078f9229821f42a355b4b95e7c35b3aec2deb9337563bd81577793","2026-06-07T06:30:00.000","1","DRIVER",,"2213939",,"JEEP","PATRIOT","IL","2010","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321271","0ad10e755db73d0231f2b3f7af09b890dbe4f3c703280bcfc6e235f0d74f027199b0cf9dd3078f9229821f42a355b4b95e7c35b3aec2deb9337563bd81577793","2026-06-07T06:30:00.000","2","PARKED",,"2213940",,"ACURA","RLX","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321272","0ad10e755db73d0231f2b3f7af09b890dbe4f3c703280bcfc6e235f0d74f027199b0cf9dd3078f9229821f42a355b4b95e7c35b3aec2deb9337563bd81577793","2026-06-07T06:30:00.000","3","PARKED",,"2213941",,"ACURA","TLX","IL","2022","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321425","53a3d7ed98a0ac893845b7e0a72c5b8e6a7bed11ac5d59fa4406287666c410773bbc1b04fcb9493443e298bf39651cf677da2c79309320abd7985755e10e7ba2","2026-06-07T06:30:00.000","1","DRIVER",,"2214079",,"DODGE","DURANGO","IL","2017","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","220 e 72ND",,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321275","631e63b9e1dac4f04c403c2221e7ea76044be83d855058cfba01e917edb25fa71029f0602403b1cf1f960c5b19f989495e991fb63be8b5f0a63b5bc48802b1d6","2026-06-07T06:30:00.000","1","DRIVER",,"2213943",,"CHRYSLER","CARAVAN","IL","2008","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321276","631e63b9e1dac4f04c403c2221e7ea76044be83d855058cfba01e917edb25fa71029f0602403b1cf1f960c5b19f989495e991fb63be8b5f0a63b5bc48802b1d6","2026-06-07T06:30:00.000","2","DRIVER",,"2213945",,"LINCOLN","MKZ","IL","2014","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321294","d504cc4737e88faadaa9b1decc6023a12a859f6fcd48433ac61d57a5e2f4d836b27e5697b80b1246e785f3c90d0f095797fbf95fa0f72b8f2d5dd87143cd6ef5","2026-06-07T06:30:00.000","2","PARKED",,"2213960",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2026","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,"Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321295","d504cc4737e88faadaa9b1decc6023a12a859f6fcd48433ac61d57a5e2f4d836b27e5697b80b1246e785f3c90d0f095797fbf95fa0f72b8f2d5dd87143cd6ef5","2026-06-07T06:30:00.000","3","PARKED",,"2213962",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2021","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321300","d504cc4737e88faadaa9b1decc6023a12a859f6fcd48433ac61d57a5e2f4d836b27e5697b80b1246e785f3c90d0f095797fbf95fa0f72b8f2d5dd87143cd6ef5","2026-06-07T06:30:00.000","1","DRIVER",,"2213959",,"NISSAN","MAXIMA","IL","2022","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,,"auto pound",,"Y",,,,"Y","Y","Y","Y","Y","Y","Y","Y",,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321262","dbdff346c0342e192082a34b82a26bb8b7a74cf7be5f9d49a6e8a7b3e59a6239cea12d592205854e95f2959d11ee7ecb78696f0c5627510e22bb93f65164cc37","2026-06-07T06:20:00.000","1","DRIVER",,"2213933",,"HONDA","PILOT","IL","2014","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"N","N",,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321263","dbdff346c0342e192082a34b82a26bb8b7a74cf7be5f9d49a6e8a7b3e59a6239cea12d592205854e95f2959d11ee7ecb78696f0c5627510e22bb93f65164cc37","2026-06-07T06:20:00.000","2","DRIVER",,"2213938",,"HONDA","CIVIC","IL","2025","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y",,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2321283","66484e156654e76e0754cb7891ce9a8405da111cd68db6182ea798b79c10184f7569d75e3b84b80928bfb4718b65718a0f83be6b9d861f179aec7c5f82c7ff19","2026-06-07T06:19:00.000","1","DRIVER",,"2213952",,"HONDA","ACCORD","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
