crash_record_id,weather_condition,lighting_condition,roadway_surface_cond,prim_contributory_cause,total_vehicles,avg_driver_age,total_people,total_injured
092eef40ba613632d29c6d9c6e89ce2b2bb00ae7a02cc4540e66924703507fac1561d79acaadc891c5dd969880df3309ef8e53fc7b135f5585f887321acebb82,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,38.666666666666664,3.0,3.0
092f003c782938d1f3996fb31b35e794850c6e6f6593497c7f4abd91e408903c0733c5de433ddb6407736529e76b7cc8a6bd75869c51a670f0ab4079c9d304d0,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,1.0,25.0,2.0,2.0
092f21755bdaaf4fe3de9744ed2038849053fab13a4f59c3846bbdbabb2392221ea9cc7f202df6404000e6d8a5faca6319663b0f03173f96069225c1b65c45c6,RAIN,"DARKNESS, LIGHTED ROAD",WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,24.0,5.0,5.0
092f37a55fae930f435f4b036b8c77192b158106aa8d6593f78ec5c053e9234c49d4d001ddd287e28762b96c9df0dc6284f449cc5699d2b828e8b9264d5425d9,CLEAR,DAWN,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,37.5,2.0,2.0
092f3a7c8696594b04a069722994d4e693fe6c619c56140fdb30cb6ced812734adb735cb2d038cf2dcc4f8bf367ae349dd9f020dc989e4d12df3a6af6856f653,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,37.5,1.0,1.0
092f647970fcd85f5df82a39a06ebc0e9ca891e42792682246fe00ab2748a71d3a061fe56f52946a2d0c8d59c9bf29d7adf7d0fb1a46bb45faa3f39adf2393dd,CLEAR,DUSK,DRY,IMPROPER LANE USAGE,2.0,63.0,2.0,2.0
092f7a3310d2947c74b9be5d4d725ca0235bcd26c5fa62158c068d650dc45ad05d47136b9f42e003a81af4fc894be53c1b1664c01bfd414c9aeb9da8301d37a1,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,37.5,1.0,1.0
092f885585eb6ea604ab554fda3f0d85c505944e4e99661d753fa9bbabf12cecb57f3fd5ec13e12c50e07799efc353efff4b688b47a134cc10141d68236a1f32,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,56.5,2.0,2.0
092fa8aeff1bc858f0ce4cf9b353d9240ac02ea7f64d71e777eb06c0769c7adb0514ff6fed267b763033fa11b24d7a2c0ce44dff9b1f59018d60a7330054c3a1,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,39.5,2.0,2.0
092fcfe73dbb6f0896518cedf9fe9c8bdaad854c6d0df91173aa879a66eaaf094e0a51bbd73a70c0178673f89553dece222324f7d5bc5e34d895b57320402cc0,CLOUDY/OVERCAST,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,52.0,2.0,2.0
092fe04f8b85340ff4d431576861bd111540dd7d1d4d36140d9e18793753bf8b564add98c6ed39ebd3d49237cec2f5024043f91722663d4d9d9bc28f7d190242,OTHER,DAYLIGHT,WET,IMPROPER BACKING,2.0,56.0,1.0,1.0
092febcb392c3aacd35f26405a5b0827f22565c2633b9917fb867a32898ca275c3bd1d931660fa8475f0183273425e600975ff467c8af890c9322fc4413d6acc,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,3.0,45.0,5.0,5.0
092ffbee092d88223db52ee8847a41f72e68b62b073b2eb0929f069dccb42c4bad8859c99ba0ecc4d90effd66324be8ea1de51d587679caa4c270a7b66f7e6eb,UNKNOWN,UNKNOWN,UNKNOWN,IMPROPER OVERTAKING/PASSING,2.0,57.5,2.0,2.0
093005b29618ee6e2cab64c095ec475a86a9b0561dc9dad847a6b4054045e61596c3eea2214a0e174ba5df1c2e95871c447a0fed76ef596ec2ccb6b338f3b496,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,3.0,19.0,1.0,1.0
09303edec97d33bed619d451cacd327322e100ce606d155b95adee6cedca47009cc66a4e3e2e8c37ffb8d2317b7bfcc9bab8aa0c43011ab4143efd047ef99d5a,RAIN,DAYLIGHT,WET,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,37.75,5.0,5.0
093051fbacf6054d6b8e3c0ed3e348695d1709f9356ede70dc97f07f82c881b35dd93a452672a4e5be2ae3467a64f613ba3b6ed9e20ccd3c83c036af844b72be,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM OUTSIDE VEHICLE,2.0,41.0,2.0,2.0
09307422665a279ee697188670a25513cee29576444f7408f43534cfe2029e4beadee69dd994a1d7176e5462019405fd9b1a9a7275413871d4fb193b2c6e40cd,UNKNOWN,UNKNOWN,UNKNOWN,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,37.5,1.0,1.0
0930d3630149fd4c3f95bfbe42fd3be065b1e8e5fdba5799a6b3c21de669cc9252644edd26eb98b419fbda0b5acaffb54df79b74f9f9a73d7f8d0c012004940e,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,29.0,2.0,2.0
0930dc159e7ebb52b2f8ac66af48f9d9240f7bab713c26c0b3f0d31783968635b274f2f97b7c1b00f034d46e6f22365e3421e5cf9e3695c60b8d03ff8fbeab6d,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,24.0,2.0,2.0
0930de1efbcb0e8e13479e4d3603e758d299a97a8defe716779b65b11dcaac77457314e3ada6bab7ecdfb54de2642470bc51a8c2d7a0f64a071c2d6a42043ece,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,38.0,2.0,2.0
093113956e4162cac740f7421da18311f8358f69c3f527b24d8d1a1e8461ca3c2e14167fd099d98169e3f1393b3be42d0dad6e46239ff84444ef72fabf69d271,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM INSIDE VEHICLE,2.0,43.0,2.0,2.0
0931218ee09272b13783b37bfda169875a0a7b0c3e57e8749399ab4f212d866499e0e84ebdff4e5504e4c86bea06936a894410591f4ab3dda80107ac3f86dce8,RAIN,DARKNESS,WET,FAILING TO REDUCE SPEED TO AVOID CRASH,1.0,33.0,1.0,1.0
09312820c36fdafef37ced9d4c9605417371537d173f379b8ced974fdac691ac35ff8f76ef8d524fbe10cf36191e981c4a1be7a34c14b029b2de65eeea201bc4,CLEAR,DAYLIGHT,DRY,DISREGARDING STOP SIGN,1.0,37.0,2.0,2.0
09312e2d431db9946656d18f74e3201771e6b90c6219df3d14ff58c912e76ec0a2be8653e0d1ea8e23a160e156ef3d381ff7137cacf79a4414252080515d5364,CLEAR,DAYLIGHT,DRY,DISREGARDING TRAFFIC SIGNALS,2.0,53.0,2.0,2.0
09314a4e8f0c185ba9d9c7bc5b7b1a9186d2881e6a34bd5587e442d52aaff244f2f733982604ebb10ef25785f5a17cf1737251ab706e5a139b8ef63ae143931f,SNOW,DAYLIGHT,SNOW OR SLUSH,WEATHER,2.0,35.75,4.0,4.0
09314d5d0f87a9c9038f3ea44ca58c8c45964a9faaf800ac780e0a0452b89ae2246f38ea10f49048815d0ca535cbf3a6e867851ec2566d4ba6c0bbc9f99d8de3,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,42.5,2.0,2.0
0931513cf0e2f2879ba3ec4e333748312aaed2c01114fa328400d2b2a4344a3d89c9bfa68b9d51900590c0d14215c1e1f89d0ae0aa98ef5eed2e0314dcb59c8e,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,47.5,2.0,2.0
093167a42d253d841db80f5406a89693d8606ba352288dbc058e5b8e471e5fa4b3bac50455f03fe20d017ad1915b940ee85637559a5d74abcf3e1912758e0133,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,3.0,19.4,5.0,5.0
09317b879e956982e5a8a8bf54f34d4dd9f607401d01e0180d7a7b2a0fc8a842a1888a501588b1adb9e323aa89276bcaf0cd8cd8d77e82fdf0774cdc4be7095d,CLEAR,DARKNESS,DRY,IMPROPER OVERTAKING/PASSING,2.0,24.0,2.0,2.0
09317c943b301dbe8d682ec5890744b5d05c2225c0638489fe55a0962f98a70a76d2c9f3f6f9051d8035425b04fa3e608ac161e98be95b18810f492e20b0c253,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,3.0,36.5,5.0,5.0
09318113eb21e2245c6b687f0ced69ae5f4bf44bfe3189981ebe51effc630da5034bbff8c98207ddf0489a505257eadfea75035154c9b746b59ac01fe02b6a27,RAIN,DAYLIGHT,WET,WEATHER,2.0,35.5,2.0,2.0
0931814da4c8adddffebe798f93aaf1d5caef7831224df8182f82e33cf906c8e1b4289b0976d4633ccde369607588c54d2bd336a716d527938b4cb3d653b706e,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,17.833333333333332,6.0,6.0
093184f63b3012ddeb9e5e58f81359cf65ff76919f4fa0935f9d4aa892480550a8ba3c331141d4abbc507124cd68308ac13613a62c2cfb9588e3ffdbdcc32a21,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM INSIDE VEHICLE,2.0,34.0,2.0,2.0
09319d2bf1656a82fe8f5eddc0145c7788a6b964a3acdc582e82c903d8ff6bcd952852ac2486ebe87079371a719f7841c03be1baab67edc57cae497dcc8659dd,CLEAR,"DARKNESS, LIGHTED ROAD",WET,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1.0,17.0,1.0,1.0
0931b3ae24b2b38abc8734be3bed96ede8c16f521198fc3a17d549fa24ab635a8e07b10b3d51d06e98ac8d64700460151a3101671140aa1c4f08de731c33156a,CLEAR,DARKNESS,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,38.5,2.0,2.0
0931b632859dfc73bb13d814c921ce2f77677c9a02eb7af80a1599d1226a6ae2ee6151f033cec39d0d274ea1860c3b71a70be1bb04020e297ef07c6a99bda2c9,CLEAR,DARKNESS,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,33.0,2.0,2.0
0931c0aae3f918fa55ac1bf5fa8ed6d675a833d3681d9f7dc3e505bdb4620f8c4787ac124e7f7e1355f8cc0f135c19defafc978e0590aec556e66328dc6ed690,RAIN,"DARKNESS, LIGHTED ROAD",WET,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",1.0,35.0,3.0,3.0
0932312a77a646c7431ab650958447ad243348ea1626bbe273df23569b5a1afe9cbb9405551f8100f4214a5329066c947e4b9caa7897f1f343aa27098664e3e7,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,62.5,2.0,2.0
09324e027b57cc3cc3e8d7b6511af0aa1c6b9f6be93330aeed1488e8817976a804c22216689244d41bea21d473417ced69ec49dc08c395471c7a6ae8d4345c63,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,1.0,34.0,1.0,1.0
093292d28ab025aee0460b3012bd1d5c753088e428dfaf76e618f7fd72a1ceb51e1b91f69f6217c95dfb13242d68ba4522b3f5130d29fac80c6cf4e88254cd96,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,48.5,2.0,2.0
0932b1ce7b3f2df76a40c11bc010c5b7177d02e63ac7782f2e1ebcd7c0d4124606446fefa5cdaa5665f1a9bb02e1a1b5d0d9fca38ea1c71aabdff89f446fdecc,RAIN,DAYLIGHT,WET,IMPROPER BACKING,2.0,37.5,1.0,1.0
0932cd539c7c42b9daa6ef6c4d7dba215d8b6195793469886cbb1a1bbaeb8edbe81d3d05ab04e3b1e7768e3874df3c1f8c955237409a97241ceaf1e88275291a,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,29.5,2.0,2.0
0932ff63c500afe1ef9dba5c166ac30f8706ce99c3af8b2e06e23b0ed37c9897f17dcf6bec9a66c940d5add06c30e33a2e49c9c4b627bf4668f050fb76bec721,CLEAR,DARKNESS,DRY,EQUIPMENT - VEHICLE CONDITION,2.0,70.0,2.0,2.0
09330257990accc19d57ba7c5805b518ac00eeb272d45b0aa7f2fcaea8913e2327be813c7fd20c84d00c3b489f75ef6bb6b6049acafc245e72c1947634f4cf53,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,1.0,62.5,4.0,4.0
09330b3601ff7bd4665fa5e63fd9992172de6bf18e97dff5e47daaab1631d855323cdda5e6be4465511ae8570a28033d85d86da1fb2c46e64a7c55bc72d34826,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER OVERTAKING/PASSING,2.0,41.0,2.0,2.0
09330e70867310ffd91966e6d72a086e49301092fb19d4c811f841ac41d57919a2b01e75d9de0cc694461bf7c8241122b95ff303fa979afb24d5501b107a0d2d,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,29.0,3.0,3.0
093328ce66485f68659b453e9acef2a3cf46e370ae237e10038436486b8de8dee2c1c6d192f0ce26cdd10a8bdaf2f8de77c9dc2cca82fb2786da60911fd147af,CLEAR,DAYLIGHT,DRY,EQUIPMENT - VEHICLE CONDITION,2.0,41.0,2.0,2.0
09334661913115c9704a8f6f5654f8949b8c2a997530cb1a3b69e1833bb47db8c70c30ed92d4f7652a3f425283cace906295a7096c59fb456c431cb044abf393,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,1.0,32.0,2.0,2.0
09334e20637c525ff4732d0c7cafd004cafb6757825a3846bc872c70f1f5cf57420f078c1571267773b5c2ed32407abf95e0755faceb336aea0f2a500e7b1bd1,CLEAR,DAYLIGHT,DRY,DISREGARDING TRAFFIC SIGNALS,2.0,31.0,2.0,2.0
09337c45c27f35a5b0497c6ffcf2247710d2339aded580257e6ae2a95421cf7fc77bbe6ab87ca5c31700e528e93493e993454bba66d6287aa9823cc335dba2ea,CLOUDY/OVERCAST,DAYLIGHT,DRY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,21.8,5.0,5.0
0933cfcfa373eb802de766ca67b4b007bb74816beffd68768130e9916b7ade8866847fc8b31447ab41f7abb7abbf859e5e9770d748b3812d31c9108ced228f93,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,2.0,37.5,1.0,1.0
0933d21dc1938a9fe2809367423ce8997ae014ac7801bac755c56b38c1a2a617e4194714b42b5c454a99346a52d14d9a72df25b41dde8f11ce53037c984d14d3,CLEAR,DARKNESS,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,32.0,2.0,2.0
0933f3dd7e4c1ab0ee35c9c70b942d3c4066c17da704ea34d9951c8b1853c4059d5d1fc0037f09eb11705d1424899c999e1c7b040b64eac6e1b19a168adf5026,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,47.0,3.0,3.0
0933fea704d8f80f1a33bff8c5ab56e81e0c88f7e94e06787e742e09089111cbfc1c9be32620eab74da5fc04df3b727918fe97abedab61d4d4725f6a21ca5b23,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,25.0,2.0,2.0
09347942a9450db677e0a9500d4ea03e08e7232734a479a27e9d65c59e5ec33010cc7bd6e07d0781960ad7661c92608f43c0fdecea53e2b171258e25018891be,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,55.0,2.0,2.0
09347b6c53a897daed9cc6d82f10712ac961e1026dd0525cc2b41fee242a0a451f91c5867bbef5aa0fea57f91ae95a6320659e06d511d70097dec15d4ba368d2,SNOW,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,3.0,22.25,5.0,5.0
0934a201964e6527a645324313ba333176bbb56f25e3a7280467dee3464cf1f66aaa9462a692564cbe42f2cae71b9fce78e2e43ffe9bc611201cd5524f17608a,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,67.0,1.0,1.0
0934ca78f6c11c76e531bf5887153203477940cd3ca0d44766a0b65c01e007b23916c90cb116ed251a8e87f7ad8d6e63c4aaad186e86d3b8134eaeed69fa4ee9,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,52.0,2.0,2.0
0934d8c4cab3edc6ae2f55ee710b7c95a2896a9d2d57d0f3fe0b30eb6208bc3954341716641302554e68c58c0d9da33e321046cf64a801bcd96acecbf33dfa66,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,19.0,2.0,2.0
09350ba1d6c541e75172b5b414edcdd33ee1f7d3d080f54c9e10a6367fce9ba513143334345c3d4b8770d0f351c56dafd5f8c17e2ffc5718dcffd3f55315d330,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,30.666666666666668,3.0,3.0
093549cb08d9d8c6994eb0635b1815ac8a23657a0888504da40bc78db1ca77ea8002a5627e1cc3eab371805d8c7b6352ae5b82555c8b9f4652907f445129ee82,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,34.0,2.0,2.0
09356c5e2841253b6ecde5b98d53816f8d218ad43281520c62a57b6833b7f998915c7acac2790705fc8e6684f706a2408460f4c5e1abf4587987a5fb7a04782a,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,37.5,3.0,3.0
093590432690f2a7eb9e2f0d6f53e8d78a8f47dc7df94ca220b14f260aa9ffd82e29142e39139a259a79e54b2304889fdcfe3be74b78d72845d6661ba3e1b0d6,RAIN,"DARKNESS, LIGHTED ROAD",WET,IMPROPER OVERTAKING/PASSING,2.0,56.0,2.0,2.0
093595a221ad03cc6931217e7196e523bae348e4ab6948fbf887c1d0b08f68c4ce559f124094b0aa6789e651c9c9cbba37cd45791eb860163f06be52ae04e3f1,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,48.0,2.0,2.0
0935a167e0b7a36116b7780a6c723726ac6e5c6e4acda02c83c879dc237610741c4106177ce96f3f5941d1b74d5072aafe78c1c3adbe37126f1fdc9aed2f7a09,CLEAR,DUSK,DRY,IMPROPER LANE USAGE,1.0,50.0,1.0,1.0
0935a338a18e8cc5b33d6fdc522e43b4fa6c33f8db796f7656e05d467a650c78438c983f642bf92179e9add84bdf098cfb824adb3c3dff9c60f852fab082c5e0,CLOUDY/OVERCAST,DAYLIGHT,DRY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,43.0,2.0,2.0
0935b116c24dfe624c1e10cce8c20024dd76df76f9a6b9a85399379939c44daae446ef0b430000846804acbfff3e519a1a3d660c12a614495f08fd6bd2006b69,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,29.0,2.0,2.0
0935bf94173a0e2f341ef60cf1f791dee85402c15a8a02b19de1ad10fe04003f8b290de9dc716bd34d98d9e02ee64d6a74187f063c1482a7e2eb1f702223b10a,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,42.5,2.0,2.0
0935c7711ebf7f6af85550f0a15e633d633390ebf58d4b44b50593bb20a612b904685aed6de43c8056def7e9165b9a2e7a15a9c6de1c4098eabfc8614e0723c5,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,40.5,2.0,2.0
0935cc7a2e26bd6ceff37924f3c4cdcc9331468eea7a198fbbcfc2ebf62bf96efa6901ee7fd2bb36143d1faa98137c48db4127d5775ca2d86b98c175ca0cbc52,RAIN,DAYLIGHT,WET,IMPROPER BACKING,2.0,46.0,2.0,2.0
0935d4c8001624015c952f0fcc573258ccbddbac6ae0a3a2e6208b18ba7fd960e37bc81e62d25f6910a83269261ab2604dc02e420f5b9d1f30de200d32860547,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER BACKING,2.0,46.0,2.0,2.0
0935d64386e70dbfa72e9d3cc440d2f3b2a224a8bf85eb8918f91d3c4a7271f28d1bf2785cd14b7821d5bddf1f3b213fccefaee163f0b6b004fa8573169081fb,RAIN,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,2.0,65.0,2.0,2.0
0935ecf2df9d93219847f1152c37d3e62fde734936fa00963bec0152b94ddb37de77b3c91e3780848d9eeb95d6a585506fabde9329cd7c0395a09a908986ef45,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,1.0,20.0,2.0,2.0
09360d49a13c0f209238cfde30c28947d5538fb3026bf8364399b4a69ce08a06f1c3b1fb47696f90681e4ab32a5bd39c3c0da89d968141eeb80e79f1bc531164,SNOW,DAYLIGHT,SNOW OR SLUSH,IMPROPER LANE USAGE,2.0,61.333333333333336,3.0,3.0
09360d7045c46fcce9a4d182b3ceec66e4d2c0b405ed8352464a76a1c3d2efa0254f282f2be14e576ecd0d3fe2ff3876a74b32d83d4f05e939b5c2fe589147ac,CLEAR,DAYLIGHT,DRY,TURNING RIGHT ON RED,2.0,66.0,2.0,2.0
0936163d5740b3a9d707e1a5ef703ee5238a773c41fa7ac4a70f6ce718ef592cf3727b98cf61dc799c2f0354662ef6046fb2804c6d8a028b14723378d02afa69,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,57.0,2.0,2.0
093619bd1c496834d8f12d0c9e344004721891db1e8a7204a59ce3cf09246b156e8bdba9fe604d325a5ac608d3e342835695730177394df25812d0d9817425b3,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,2.0,45.333333333333336,3.0,3.0
0936412e5b7d82a829d89979dff8082b09e77bd3f4593f6e4fcde337324f281a335675d26fe4d893babe98dcbe7085f0483109154191e499cfc9ddf64322a474,CLEAR,DUSK,DRY,IMPROPER OVERTAKING/PASSING,2.0,41.0,2.0,2.0
0936906e9de8ffc32d11ca4300abbbb8d7255292f46168e91f3ed5167c3b4c005c7bbf6de05615e61acd4e38f391c612127c2b46d63aab3359f5dd1023577065,UNKNOWN,UNKNOWN,UNKNOWN,FOLLOWING TOO CLOSELY,2.0,51.0,2.0,2.0
0936a6f1e379879e4ce1735469a4097c49980bbffbf7e67c8e0ccd32f4ab617fd877d8ef9b27dd5464a08c776c4d431e04d3a4712434e70ca0dee45173edbdc3,RAIN,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,2.0,23.0,2.0,2.0
0936a7ba22e60cca3e15d26b912e75adc3d841e4ae7b39e796f0ef4b0fd9c365e66fbf56c0ae11a14e283ff456e4e95c8be05b27f181128b93ffaf44378bdc0d,SNOW,DUSK,WET,FOLLOWING TOO CLOSELY,3.0,39.666666666666664,3.0,3.0
0936b0abb4cb193e274654cad310e062d80ac09f73018673c36dfe331d8007dbc086bd3b866b0cc64d17add808526ec9f0a76889d8ac9b57b479435ff086a2af,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,66.0,2.0,2.0
0936f655e80ffca3b188fd4a1dabd6ee81c72ad49ceec3ac912c85407b1af587b9bdb5c544738dece9d187186e5c67bbbd5c310c20e71f4cb2f1a82c98fbc2e6,CLEAR,DAYLIGHT,UNKNOWN,IMPROPER BACKING,2.0,39.0,2.0,2.0
09372153993c68a729d64c72d91291cff839d4f2901cbd820281d6feccd3a22d4359e498d631853e95007fe00cb1b0d36e1d8783976201151e24baa098184011,RAIN,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,2.0,47.0,2.0,2.0
09372a9055c6d54fad6665cc29a8621924ad8b722fa62b2fcd5b77d43db4bfa9749162d1f3bcfdd731f63ac06c297cabfadd3d8120e098da36d7e07ee666b8ad,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,26.0,2.0,2.0
093739cb8505619c020eff5ce50cd28d60bf701c236160146031792b0d446a76793b3d4a733c361ca87d6801dbf0a1b06d854214d58293153c3639149f4ca558,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,25.333333333333332,3.0,3.0
0937433908acad478b009399fe0b5fb25416993c567406bc41bc5e6fadaaafa6065e6f90c435e5fd24c4d04b2e6723164ee06f95224f7f86dc529da02398659c,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,69.0,2.0,2.0
0937464eef81f16779c9b21602688f2745b0066fc88f873f418a1029ed9f89ecc1d9f044918ff489017135ba3e6d8889a7f418405678b67be2d1aeb005e01b40,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,43.0,3.0,3.0
09377c9976bfb6479ca48117dbcdba786d9a7cfcd791067e21a3f57115ef2e5d3fda2923d33ec7d5043c85fbc768f6959cbc8173aa8a4e5aba53f47d9b84e428,CLEAR,DAYLIGHT,DRY,DRIVING ON WRONG SIDE/WRONG WAY,4.0,53.0,2.0,2.0
0937a31a9bb84f595bea22930989ee667df1652c7706f79cd4b71a21b4e1f431aae8cfcabb6dce87acdc324811c188f84d5ff2f7b520caafcc1679ca0e0b8bf8,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,18.333333333333332,3.0,3.0
0937e5a56b84f8b88ea8709673d95223fcab51eb9ebbea98686fba8dd66bb1da5de1b7ea5d62276284129df56d076d50bae15fe9c88c5b6981e6f06384970fa9,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,37.5,1.0,1.0
09385592c76776d004e7c5cd741ee465979614aaf90f050c1e2d4ebac8cae769fbfb8ad717d0b42818c7815180302daff8120ecdf31427f4397f45583b82ffd2,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,33.5,2.0,2.0
09389e06d1ac0a7109249c86e95ebaf031f38ff6203bf25923033f2b4562c3f5a6734c458e18ecf3ad1e82956edf405b08b7c8347403f160c41be684b55d3c90,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,72.0,2.0,2.0
0938cf070f2ef159fd36ad3b46ad5232a0438f1fc8ab29bdf5641da6d07c0b60636a4226a66e00ce76e72db7a8da88abc10529b739df01af0232aa384de1e915,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,26.2,5.0,5.0
0938d6bdce38823b239a7b3b184c42340d10552200ee8956138ddcbb5fba47076ed0e8b2206ca92d86f55fd6aec18124c4105e948479f59f376b54c410e01aff,CLEAR,DAYLIGHT,DRY,DRIVING ON WRONG SIDE/WRONG WAY,3.0,37.5,1.0,1.0
0938d7072cabb10a446b233aeaefcd8c99e97e012a6b6f3f4ab7d3e15ab9213841add34cf2e2e8946b4cbf39c571c77390497536461b245262dad3508f8254a6,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,25.0,2.0,2.0
0938dbceec9dd61ee2c9da5f771f65ad91f86c46b870ddb1a98911fac965e1f3d296eb5a4f3241c6f1cc611a10e815b4e451c4be1042a70b12b57dd00a7b7d58,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1.0,16.0,2.0,2.0
09390e94db9a1378f7af9a484b28adfd19d87f65d1d9469887c005a54ec5d4361ed71f962a4d7ce0b0179e75b7e6e77aeaaf5c1350957b67faac713512dbc910,RAIN,DAYLIGHT,WET,WEATHER,2.0,41.0,2.0,2.0
